date,new_cases,people_fully_vaccinated
20.03.21,444,2423380
20.03.21,5729,695667
20.03.21,210,43919
20.03.21,500,461
20.03.21,1671,10984
20.03.21,7595,577129
20.03.21,820,277353
20.03.21,9,2858
20.03.21,9230,2634856
20.03.21,119602,22340603
20.03.21,153850,17689401
20.03.21,195305,24326504
20.03.21,229974,80847695
20.03.21,94366,12276289
20.03.21,71644,51476597
20.03.21,456,15054
20.03.21,100493,8022766
20.03.21,169271,15692396
20.03.21,496730,108816380
20.03.21,0,294388
20.03.21,26456,1780169
20.03.21,457,469651
20.03.21,2100,1378
20.03.21,6096,772647
20.03.21,9548,2710605
20.03.21,17,282583
20.03.21,4687,858461
20.03.21,1027,106922
20.03.21,21061,5013676
20.03.21,15376,1
20.03.21,58159,49999985
21.03.21,4032,605348
21.03.21,10,19677
21.03.21,2713,345411
21.03.21,9065,478859
21.03.21,943,71224
21.03.21,656,235872
21.03.21,223,19502
21.03.21,47445,4161881
21.03.21,3142,648741
21.03.21,0,473457
21.03.21,6850,2884089
21.03.21,6043,57849
21.03.21,10141,365812
21.03.21,10209,3433561
21.03.21,657,291958
21.03.21,1730,35694
21.03.21,1373,59632
21.03.21,520,90414
21.03.21,30653,2441341
21.03.21,5312,2281384
21.03.21,0,23052
21.03.21,8,9
21.03.21,10625,479389
21.03.21,4396,2301978
21.03.21,46951,7491696
21.03.21,768,194415
21.03.21,552,4583822
21.03.21,20045,2538385
21.03.21,,9129
21.03.21,8789,63370
21.03.21,175,140183
21.03.21,410,19126
21.03.21,2993,44619
21.03.21,3,1431
21.03.21,361,127116
21.03.21,260,19365
21.03.21,2133,716768
21.03.21,224,44483
21.03.21,1327,16833
21.03.21,577,277436
21.03.21,9,3504
21.03.21,9144,2634856
21.03.21,125355,22534825
21.03.21,138977,17885894
21.03.21,173347,24623788
21.03.21,194499,81540635
21.03.21,91183,12376740
21.03.21,43327,51872531
21.03.21,30,32453
21.03.21,85027,8061170
21.03.21,147138,15842248
21.03.21,436230,109759623
21.03.21,14681,295429
21.03.21,21850,1783720
21.03.21,450,482561
21.03.21,1523,1378
21.03.21,4267,775407
21.03.21,9215,2751436
21.03.21,12,288291
21.03.21,4232,861826
21.03.21,3616,260851
21.03.21,517,106923
21.03.21,0,441372
21.03.21,20428,5040024
21.03.21,11229,1
21.03.21,34623,50371617
22.03.21,6401,607390
22.03.21,5,23185
22.03.21,2412,348050
22.03.21,2232,484352
22.03.21,4467,73853
22.03.21,759,238915
22.03.21,41,13155
22.03.21,573,28235
22.03.21,55970,4252255
22.03.21,4859,652182
22.03.21,3643,484578
22.03.21,6155,3006139
22.03.21,5048,60324
22.03.21,0,106227
22.03.21,7,13544
22.03.21,-2214,378316
22.03.21,8261,3510292
22.03.21,1272,299471
22.03.21,253,36435
22.03.21,16471,2110868
22.03.21,993,60234
22.03.21,15792,2475566
22.03.21,0,4039
22.03.21,5342,2363684
22.03.21,0,23691
22.03.21,1705,471056
22.03.21,18,52
22.03.21,150,79209
22.03.21,9046,481820
22.03.21,5744,2312601
22.03.21,40715,7863441
22.03.21,520,196798
22.03.21,22,15066
22.03.21,992,4624323
22.03.21,24501,2604451
22.03.21,816,29129
22.03.21,35,147302
22.03.21,346,19825
22.03.21,1330,38000
22.03.21,1446,50097
22.03.21,2,1633
22.03.21,329,128495
22.03.21,542,18147
22.03.21,177,19603
22.03.21,125,2516742
22.03.21,1388,734463
22.03.21,191,45286
22.03.21,1116,31412
22.03.21,1096,277561
22.03.21,0,4724
22.03.21,728,19019
22.03.21,9713,2728498
22.03.21,120667,23182645
22.03.21,114704,18373939
22.03.21,153362,25209970
22.03.21,187695,83087878
22.03.21,84010,12868602
22.03.21,58671,52743748
22.03.21,296,37181
22.03.21,79874,8296358
22.03.21,148149,16241920
22.03.21,422583,112198400
22.03.21,0,304177
22.03.21,14579,1788446
22.03.21,248,488236
22.03.21,1990,1403
22.03.21,3743,798729
22.03.21,12,298394
22.03.21,0,260
22.03.21,4769,865018
22.03.21,291,106932
22.03.21,22216,5220163
22.03.21,7982,1
22.03.21,49073,51171264
22.03.21,19,280
23.03.21,9405,621981
23.03.21,10,24379
23.03.21,3415,365058
23.03.21,3537,490268
23.03.21,4851,78390
23.03.21,809,240648
23.03.21,879,42142
23.03.21,85208,4339819
23.03.21,3678,656822
23.03.21,1844,498406
23.03.21,4864,3096817
23.03.21,4946,62829
23.03.21,8205,391680
23.03.21,20969,3594692
23.03.21,254,306868
23.03.21,719,36729
23.03.21,5516,2156598
23.03.21,1062,60498
23.03.21,14678,2517878
23.03.21,5380,2532839
23.03.21,1,24355
23.03.21,3517,484812
23.03.21,12,447
23.03.21,5481,494520
23.03.21,5297,2494422
23.03.21,47262,8109334
23.03.21,365,204163
23.03.21,3,16906
23.03.21,925,4631578
23.03.21,18739,2675880
23.03.21,1500,31756
23.03.21,29,154679
23.03.21,425,21022
23.03.21,3851,55655
23.03.21,3,1832
23.03.21,862,134190
23.03.21,165,18709
23.03.21,508,19997
23.03.21,569,2593204
23.03.21,90,46140
23.03.21,478,595
23.03.21,1384,52287
23.03.21,0,5143
23.03.21,1085,278638
23.03.21,8,5831
23.03.21,8614,2820695
23.03.21,134198,23944485
23.03.21,141203,18762492
23.03.21,181256,25797084
23.03.21,211393,84899040
23.03.21,93956,13394844
23.03.21,68441,53889307
23.03.21,435,41765
23.03.21,125439,8515289
23.03.21,210093,16714741
23.03.21,518383,115008625
23.03.21,14933,313463
23.03.21,16740,1808008
23.03.21,434,495868
23.03.21,2023,1509
23.03.21,8,6412
23.03.21,6149,826089
23.03.21,13,308184
23.03.21,32,506
23.03.21,5475,876436
23.03.21,981,107248
23.03.21,28,31372
23.03.21,26182,5497482
23.03.21,11564,1
23.03.21,53171,52312183
23.03.21,510,194257
23.03.21,33,1062
24.03.21,8300,634479
24.03.21,9,28573
24.03.21,3289,383405
24.03.21,6315,501049
24.03.21,4375,79977
24.03.21,733,242128
24.03.21,973,57297
24.03.21,90906,4450408
24.03.21,4196,661926
24.03.21,2022,512204
24.03.21,4825,3161666
24.03.21,5986,74274
24.03.21,0,134633
24.03.21,0,14775
24.03.21,10972,407426
24.03.21,23757,3684386
24.03.21,-2001,319972
24.03.21,3237,36819
24.03.21,0,2276233
24.03.21,1552,60978
24.03.21,65373,2561633
24.03.21,5604,2775481
24.03.21,0,25206
24.03.21,3058,501409
24.03.21,10,479
24.03.21,7587,524604
24.03.21,5227,2709545
24.03.21,53476,8299171
24.03.21,680,213914
24.03.21,22,19887
24.03.21,339,4678081
24.03.21,21246,2762218
24.03.21,9130,68943
24.03.21,1917,35079
24.03.21,55,163918
24.03.21,430,22562
24.03.21,3856,60481
24.03.21,6,1833
24.03.21,809,139688
24.03.21,245,19331
24.03.21,776,20688
24.03.21,439,2844916
24.03.21,5714,767979
24.03.21,101,47081
24.03.21,434,848
24.03.21,1268,75112
24.03.21,984,282630
24.03.21,6,7417
24.03.21,741,19019
24.03.21,10846,3089404
24.03.21,146579,24800719
24.03.21,208723,19308667
24.03.21,257417,26635189
24.03.21,314425,87234276
24.03.21,105095,14077337
24.03.21,101863,55369320
24.03.21,384,47545
24.03.21,119618,8737381
24.03.21,213758,17367945
24.03.21,636707,118679558
24.03.21,0,320849
24.03.21,30802,1857517
24.03.21,575,497940
24.03.21,2688,1589
24.03.21,6136,854400
24.03.21,15,318913
24.03.21,45,854
24.03.21,5297,903500
24.03.21,1290,109880
24.03.21,30,33391
24.03.21,69,5862
24.03.21,29762,5836824
24.03.21,14266,1
24.03.21,87475,53723939
24.03.21,1048,207808
24.03.21,32,2489
25.03.21,8238,635579
25.03.21,9,32861
25.03.21,3124,400173
25.03.21,5518,521383
25.03.21,3988,83134
25.03.21,841,243940
25.03.21,774,71441
25.03.21,98261,4552411
25.03.21,5166,668877
25.03.21,2046,525849
25.03.21,7060,3216932
25.03.21,6732,117117
25.03.21,1,15456
25.03.21,8851,425279
25.03.21,21620,3765771
25.03.21,814,328157
25.03.21,1849,47414
25.03.21,13419,2392202
25.03.21,1429,62669
25.03.21,45641,2606285
25.03.21,6220,3009863
25.03.21,1,25736
25.03.21,2587,501440
25.03.21,9,507
25.03.21,9637,594662
25.03.21,6107,2941016
25.03.21,59118,8502968
25.03.21,594,224112
25.03.21,14,20325
25.03.21,817,4713472
25.03.21,23681,2846762
25.03.21,1915,37450
25.03.21,0,177532
25.03.21,494,24403
25.03.21,3560,65401
25.03.21,3,1835
25.03.21,793,146608
25.03.21,298,19871
25.03.21,606,21373
25.03.21,511,3071117
25.03.21,5787,783790
25.03.21,102,48933
25.03.21,441,1072
25.03.21,1360,94482
25.03.21,831,285291
25.03.21,3,8952
25.03.21,12529,3329642
25.03.21,155100,25599081
25.03.21,,44083
25.03.21,206256,19828376
25.03.21,254034,27406780
25.03.21,296546,89773919
25.03.21,116061,14768170
25.03.21,83358,57066400
25.03.21,32,53368
25.03.21,146579,8968172
25.03.21,235071,17881354
25.03.21,651632,122423443
25.03.21,497,91594
25.03.21,19206,325654
25.03.21,423,501547
25.03.21,1877,1624
25.03.21,6651,883117
25.03.21,17,331147
25.03.21,0,110
25.03.21,1165,112443
25.03.21,28731,6064254
25.03.21,16762,1
25.03.21,68017,55357498
25.03.21,1554,220129
25.03.21,29,4095
26.03.21,12936,650071
26.03.21,13,34694
26.03.21,3895,419247
26.03.21,6123,541341
26.03.21,4129,87108
26.03.21,829,245481
26.03.21,1425,26100
26.03.21,878,85907
26.03.21,80346,4648917
26.03.21,5084,677503
26.03.21,2053,538475
26.03.21,7478,3268090
26.03.21,7395,148108
26.03.21,7946,442789
26.03.21,20689,3854844
26.03.21,789,335801
26.03.21,2795,60396
26.03.21,7586,2505842
26.03.21,1150,63622
26.03.21,41869,2648075
26.03.21,0,4074
26.03.21,6187,3293517
26.03.21,1,26702
26.03.21,1466,526429
26.03.21,11,5705
26.03.21,1802,80829
26.03.21,11265,667303
26.03.21,4982,3148611
26.03.21,62258,8683155
26.03.21,569,233569
26.03.21,5,20733
26.03.21,538,4726768
26.03.21,24076,2925180
26.03.21,2025,41204
26.03.21,96,190944
26.03.21,505,26417
26.03.21,3100,69055
26.03.21,4,1837
26.03.21,872,153295
26.03.21,260,20506
26.03.21,638,22072
26.03.21,514,3231742
26.03.21,5303,811884
26.03.21,103,50050
26.03.21,372,1329
26.03.21,1275,107294
26.03.21,1072,286582
26.03.21,2,10244
26.03.21,18450,3503614
26.03.21,156433,26288350
26.03.21,195770,20486245
26.03.21,239926,28393743
26.03.21,295530,92591923
26.03.21,129286,15346929
26.03.21,92799,58900288
26.03.21,579,56493
26.03.21,129488,9193559
26.03.21,209406,18397195
26.03.21,637675,126336047
26.03.21,438,98790
26.03.21,11919,330414
26.03.21,35145,1969905
26.03.21,488,506051
26.03.21,2004,1656
26.03.21,6516,911862
26.03.21,12,345514
26.03.21,63,1675
26.03.21,0,916434
26.03.21,1032,114796
26.03.21,29081,6295693
26.03.21,18226,1
26.03.21,76192,57147470
26.03.21,1516,231002
26.03.21,27,6569
27.03.21,10338,661528
27.03.21,7,35969
27.03.21,3498,434102
27.03.21,5332,545199
27.03.21,2537,87766
27.03.21,865,245907
27.03.21,33,15371
27.03.21,591,88315
27.03.21,81703,4679944
27.03.21,4237,684003
27.03.21,0,541023
27.03.21,7592,3270841
27.03.21,8254,176068
27.03.21,7714,447635
27.03.21,17628,3917338
27.03.21,416,338831
27.03.21,1248,62345
27.03.21,1151,63900
27.03.21,42619,2664691
27.03.21,0,4106
27.03.21,3865,3532378
27.03.21,0,27662
27.03.21,3132,548488
27.03.21,917,370
27.03.21,6,12013
27.03.21,10167,685971
27.03.21,4461,3233810
27.03.21,4,15008
27.03.21,62714,8828346
27.03.21,610,238880
27.03.21,0,4731012
27.03.21,23834,2992533
27.03.21,179,205039
27.03.21,482,26736
27.03.21,2957,69610
27.03.21,3,1837
27.03.21,771,153408
27.03.21,0,20736
27.03.21,602,22407
27.03.21,491,3332292
27.03.21,5059,823284
27.03.21,93,50557
27.03.21,369,1601
27.03.21,1199,121734
27.03.21,8810,675738
27.03.21,462,286631
27.03.21,1,11118
27.03.21,9589,3606163
27.03.21,152594,26707780
27.03.21,174278,20840713
27.03.21,219783,28994601
27.03.21,257062,94351429
27.03.21,118565,15695768
27.03.21,76750,60080759
27.03.21,14,58642
27.03.21,123973,9274207
27.03.21,203682,18674955
27.03.21,582703,128722152
27.03.21,480,101226
27.03.21,8589,333510
27.03.21,344,508507
27.03.21,1893,1656
27.03.21,5869,943557
27.03.21,23,354325
27.03.21,1255,115293
27.03.21,30021,6435535
27.03.21,17526,1
27.03.21,63348,58305019
27.03.21,1387,231605
27.03.21,13,7965
28.03.21,7208,665440
28.03.21,17,36676
28.03.21,2679,438848
28.03.21,4694,546194
28.03.21,983,88214
28.03.21,1027,248077
28.03.21,326,88718
28.03.21,46958,4702964
28.03.21,4090,688174
28.03.21,0,541733
28.03.21,7330,3271265
28.03.21,7139,194296
28.03.21,4008,451783
28.03.21,1727,3970679
28.03.21,964,341486
28.03.21,1783,62345
28.03.21,892,63984
28.03.21,458,91426
28.03.21,37119,2668417
28.03.21,3862,3679972
28.03.21,327,370
28.03.21,1,18552
28.03.21,1321,81748
28.03.21,9082,689392
28.03.21,4083,3246455
28.03.21,68020,8870201
28.03.21,541,4735604
28.03.21,19604,3033411
28.03.21,,14814
28.03.21,86,212004
28.03.21,384,26938
28.03.21,2724,71982
28.03.21,7,1837
28.03.21,494,153492
28.03.21,324,22411
28.03.21,67,51237
28.03.21,351,2091
28.03.21,1302,134664
28.03.21,681,286669
28.03.21,11,11609
28.03.21,8971,3608826
28.03.21,162999,26803080
28.03.21,132061,21089616
28.03.21,165055,29401086
28.03.21,201211,95295683
28.03.21,119472,15760299
28.03.21,54693,60632813
28.03.21,561,59840
28.03.21,84929,9320395
28.03.21,153156,18770058
28.03.21,477208,129826040
28.03.21,342,101550
28.03.21,8909,333711
28.03.21,29266,1992611
28.03.21,365,510025
28.03.21,2058,1656
28.03.21,4439,973670
28.03.21,12,359355
28.03.21,3889,919499
28.03.21,3128,268227
28.03.21,638,115296
28.03.21,0,511418
28.03.21,12041,1
28.03.21,45499,58852578
28.03.21,4,10628
29.03.21,35,10166
29.03.21,14014,665886
29.03.21,20,46190
29.03.21,3076,444568
29.03.21,2179,551579
29.03.21,4497,90327
29.03.21,824,250516
29.03.21,719,95326
29.03.21,42615,4825484
29.03.21,6313,694135
29.03.21,4573,553848
29.03.21,7241,3386835
29.03.21,7049,228486
29.03.21,0,160263
29.03.21,182,4203
29.03.21,12,17958
29.03.21,1743,472520
29.03.21,10297,4059670
29.03.21,679,347522
29.03.21,642,64673
29.03.21,15501,2604209
29.03.21,584,64411
29.03.21,9094,2722615
29.03.21,4654,3848202
29.03.21,0,27952
29.03.21,12,2407
29.03.21,1724,568796
29.03.21,179,518
29.03.21,8,24605
29.03.21,5008,3313494
29.03.21,56211,8901956
29.03.21,537,251075
29.03.21,20,20734
29.03.21,201,4765581
29.03.21,12900,3099666
29.03.21,1345,64958
29.03.21,145,220195
29.03.21,441,28293
29.03.21,1251,38000
29.03.21,1277,74905
29.03.21,6,1842
29.03.21,424,155548
29.03.21,608,21102
29.03.21,167,22821
29.03.21,97,3455603
29.03.21,1293,850939
29.03.21,63,52340
29.03.21,335,2394
29.03.21,941,162043
29.03.21,989,286846
29.03.21,2,12737
29.03.21,796,19019
29.03.21,9707,3743035
29.03.21,152878,27160037
29.03.21,102011,21504154
29.03.21,140151,31522996
29.03.21,195594,97378955
29.03.21,106180,15998435
29.03.21,77702,61984807
29.03.21,199,70482
29.03.21,80776,9631888
29.03.21,156339,20735855
29.03.21,461413,134113245
29.03.21,246,101577
29.03.21,3239,346200
29.03.21,309,511095
29.03.21,1770,1738
29.03.21,3825,1002464
29.03.21,8589,4277686
29.03.21,21,372594
29.03.21,288,115303
29.03.21,1,10000
29.03.21,32404,6578388
29.03.21,8468,2
29.03.21,2178,17260
29.03.21,67399,60118280
29.03.21,548,239665
29.03.21,17,11859
30.03.21,10154,670936
30.03.21,8,50015
30.03.21,3001,456587
30.03.21,3906,557460
30.03.21,5176,93081
30.03.21,905,253008
30.03.21,1072,102366
30.03.21,86441,4955061
30.03.21,3886,702525
30.03.21,1923,567088
30.03.21,5008,3531598
30.03.21,7952,262707
30.03.21,158,4730
30.03.21,6896,494705
30.03.21,23681,4152623
30.03.21,1210,353437
30.03.21,202,54395
30.03.21,2201,67861
30.03.21,4994,2644076
30.03.21,1202,65519
30.03.21,30702,2792133
30.03.21,0,4129
30.03.21,4043,4125884
30.03.21,1,28492
30.03.21,4322,588291
30.03.21,278,960
30.03.21,7,34395
30.03.21,4609,753187
30.03.21,4682,3500264
30.03.21,1,15307
30.03.21,53480,9065318
30.03.21,366,261519
30.03.21,514,4787972
30.03.21,16055,3175592
30.03.21,7751,104257
30.03.21,2087,96785
30.03.21,62,227103
30.03.21,506,30938
30.03.21,2668,79734
30.03.21,6,1853
30.03.21,851,161745
30.03.21,182,21695
30.03.21,526,23540
30.03.21,665,3566498
30.03.21,55,53540
30.03.21,414,2467
30.03.21,1133,191451
30.03.21,0,7721
30.03.21,1069,291379
30.03.21,2,14239
30.03.21,9792,3870510
30.03.21,161168,27813012
30.03.21,163483,22001278
30.03.21,205978,32423502
30.03.21,242939,100046621
30.03.21,107976,16483795
30.03.21,75435,63696131
30.03.21,302,79407
30.03.21,119192,9991749
30.03.21,217318,21343895
30.03.21,571867,137874311
30.03.21,0,368148
30.03.21,9287,1344
30.03.21,20862,2019040
30.03.21,388,513723
30.03.21,2266,1779
30.03.21,1817,7978
30.03.21,10,7432
30.03.21,6204,1039638
30.03.21,8162,4296849
30.03.21,26,388603
30.03.21,55,2980
30.03.21,9983,1006012
30.03.21,1079,115627
30.03.21,30,36866
30.03.21,48,29064
30.03.21,37303,6687094
30.03.21,10648,2
30.03.21,2877,31293
30.03.21,61369,61765850
30.03.21,756,251707
30.03.21,0,12922
31.03.21,16056,677394
31.03.21,18,72724
31.03.21,3687,469952
31.03.21,5611,568969
31.03.21,4207,95003
31.03.21,871,255440
31.03.21,992,109305
31.03.21,88725,5093555
31.03.21,9128,711071
31.03.21,2411,581728
31.03.21,6046,3684917
31.03.21,8646,286067
31.03.21,1,19085
31.03.21,8664,521773
31.03.21,25014,4254569
31.03.21,701,362928
31.03.21,1430,67930
31.03.21,8534,2721084
31.03.21,1008,67180
31.03.21,59038,2864927
31.03.21,4052,4513458
31.03.21,0,28526
31.03.21,115,2652
31.03.21,3612,607167
31.03.21,0,1192
31.03.21,6,44043
31.03.21,2623,89313
31.03.21,6700,787207
31.03.21,5937,3709597
31.03.21,2,15311
31.03.21,72330,9334695
31.03.21,410,273108
31.03.21,11,23698
31.03.21,466,4807397
31.03.21,23887,3266148
31.03.21,2843,125580
31.03.21,0,238516
31.03.21,551,36249
31.03.21,3393,82992
31.03.21,4,1974
31.03.21,903,169146
31.03.21,387,22540
31.03.21,630,24779
31.03.21,676,3674251
31.03.21,5977,945839
31.03.21,40,54578
31.03.21,22,40000
31.03.21,386,3273
31.03.21,0,276
31.03.21,1482,218975
31.03.21,871,299398
31.03.21,4,15586
31.03.21,1162,19019
31.03.21,12731,3995049
31.03.21,183329,28612316
31.03.21,217076,22550068
31.03.21,256540,33468879
31.03.21,312795,103193823
31.03.21,3920,2652
31.03.21,128565,17131282
31.03.21,87729,65728855
31.03.21,406,103463
31.03.21,144063,10358366
31.03.21,239511,21939171
31.03.21,684798,142266928
31.03.21,15686,385720
31.03.21,32891,2039663
31.03.21,618,517319
31.03.21,1976,1821
31.03.21,2288,8687
31.03.21,6156,1072985
31.03.21,8156,4369236
31.03.21,34,407443
31.03.21,46,3523
31.03.21,5107,1015507
31.03.21,1557,116958
31.03.21,39302,6840333
31.03.21,11345,2
31.03.21,3088,51657
31.03.21,68984,63693687
31.03.21,1422,263878
31.03.21,43,14885
01.04.21,14430,680590
01.04.21,11,79244
01.04.21,3363,489442
01.04.21,2248,297878
01.04.21,5467,594098
01.04.21,3694,97407
01.04.21,935,257593
01.04.21,916,115012
01.04.21,87773,5241777
01.04.21,5756,721867
01.04.21,1968,599351
01.04.21,7868,3853563
01.04.21,11449,334955
01.04.21,430,5841
01.04.21,1,20156
01.04.21,7285,553835
01.04.21,22679,4345864
01.04.21,3,337
01.04.21,662,369682
01.04.21,1633,77818
01.04.21,7041,2797015
01.04.21,829,71318
01.04.21,50659,2952576
01.04.21,4479,4958874
01.04.21,1,28614
01.04.21,94,2990
01.04.21,3483,624681
01.04.21,922,1192
01.04.21,13,54098
01.04.21,2422,92380
01.04.21,9288,863195
01.04.21,6142,3850791
01.04.21,1,15312
01.04.21,81466,9640340
01.04.21,746,286799
01.04.21,351,4826038
01.04.21,22184,3356066
01.04.21,2605,156797
01.04.21,37,241730
01.04.21,555,44136
01.04.21,3562,85571
01.04.21,3,2173
01.04.21,886,171855
01.04.21,239,23528
01.04.21,638,25517
01.04.21,579,3767210
01.04.21,52,55597
01.04.21,355,3410
01.04.21,1178,245537
01.04.21,691,300998
01.04.21,0,16839
01.04.21,22219,4097537
01.04.21,198141,29589869
01.04.21,204978,23163880
01.04.21,252188,34683605
01.04.21,307298,106750036
01.04.21,4500,2652
01.04.21,156821,17683340
01.04.21,93253,67966028
01.04.21,149,111236
01.04.21,142615,10755701
01.04.21,239935,22767948
01.04.21,708565,147203976
01.04.21,448,101722
01.04.21,12916,390020
01.04.21,35253,2058204
01.04.21,592,527026
01.04.21,1611,1822
01.04.21,2292,9395
01.04.21,6115,1105375
01.04.21,9057,4482884
01.04.21,26,427070
