iso_code,date,new_cases,people_fully_vaccinated
GRC,25.10.21,3937,6346512
GRL,25.10.21,15,36953
GTM,25.10.21,59,3158049
GUY,25.10.21,37,237997
HKG,25.10.21,4,4395862
HRV,25.10.21,680,1777373
HUN,25.10.21,6688,5721531
IMN,25.10.21,61,64336
IND,25.10.21,12428,305705808
IRL,25.10.21,1845,3762614
IRN,25.10.21,7516,30139400
ISR,25.10.21,961,5739256
ITA,25.10.21,2535,42793408
JAM,25.10.21,172,361567
JOR,25.10.21,1602,3479694
JPN,25.10.21,151,88797909
KAZ,25.10.21,1363,7329137
KEN,25.10.21,16,1484841
KGZ,25.10.21,66,721857
KHM,25.10.21,116,13009481
KIR,25.10.21,0,11253
KOR,25.10.21,1266,36547320
LIE,25.10.21,6,24236
LKA,25.10.21,561,13156574
LTU,25.10.21,1846,1713564
LVA,25.10.21,887,982185
MAC,25.10.21,0,343230
MDV,25.10.21,149,355250
MEX,25.10.21,2787,53853917
MLT,25.10.21,13,426734
MNE,25.10.21,370,238953
MWI,25.10.21,8,540186
MYS,25.10.21,4782,24232175
NCL,25.10.21,71,150374
NOR,25.10.21,893,3737153
NPL,25.10.21,673,6647322
NZL,25.10.21,73,2993824
OWID_AFR,25.10.21,6702,75946158
OWID_ASI,25.10.21,93128,1915310201
OWID_EUN,25.10.21,85062,289897166
OWID_EUR,25.10.21,189822,407044695
OWID_HIC,25.10.21,235922,781145283
OWID_LIC,25.10.21,1908,10666445
OWID_LMC,25.10.21,55340,607670257
OWID_NAM,25.10.21,122023,304249192
OWID_OCE,25.10.21,2240,19890293
OWID_SAM,25.10.21,13890,213020084
OWID_UMC,25.10.21,134634,1535948545
OWID_WRL,25.10.21,427805,2935460623
PAN,25.10.21,266,2358576
PER,25.10.21,400,15372635
PHL,25.10.21,4384,25955669
PNG,25.10.21,268,106657
POL,25.10.21,2953,19846726
PRT,25.10.21,313,8865394
PYF,25.10.21,-9,147185
ROU,25.10.21,9187,5974029
SAU,25.10.21,51,21244469
SGP,25.10.21,3174,4519504
SLB,25.10.21,0,31054
SLV,25.10.21,0,3738859
SSD,25.10.21,14,42361
SUR,25.10.21,216,195485
SVN,25.10.21,707,1111016
SYC,25.10.21,33,76188
SYR,25.10.21,284,414798
THA,25.10.21,8675,28372531
TON,25.10.21,,33458
TTO,25.10.21,117,585737
TUN,25.10.21,128,4397120
TUR,25.10.21,27663,48218503
TWN,25.10.21,8,6678571
UKR,25.10.21,15617,7079482
URY,25.10.21,171,2630291
USA,25.10.21,111124,193138506
VCT,25.10.21,10,15888
VUT,25.10.21,0,30554
WLF,25.10.21,0,5464
WSM,25.10.21,0,78596
ZAF,25.10.21,146,11697646
ZWE,25.10.21,37,2547717
ABW,26.10.21,33,76557
AGO,26.10.21,103,1665947
ARE,26.10.21,90,8604761
ARG,26.10.21,1415,25449297
ATG,26.10.21,0,49560
AUS,26.10.21,1850,15893583
AUT,26.10.21,3369,5642215
AZE,26.10.21,2266,4338145
BEL,26.10.21,5745,8583062
BGR,26.10.21,6816,1466012
BHR,26.10.21,27,1138835
BOL,26.10.21,551,3802010
BRA,26.10.21,13345,112584033
BRB,26.10.21,445,123217
BRN,26.10.21,211,248558
CAN,26.10.21,1796,28112904
CHE,26.10.21,0,5503230
CHL,26.10.21,1157,14836565
COL,26.10.21,1428,20859742
CUB,26.10.21,975,7110019
CUW,26.10.21,15,91897
CZE,26.10.21,4265,6085991
DEU,26.10.21,31402,55290068
DNK,26.10.21,1253,4385020
DOM,26.10.21,649,5286037
ECU,26.10.21,0,10226320
ESP,26.10.21,1926,37263047
EST,26.10.21,1189,753634
ETH,26.10.21,568,1090526
FRA,26.10.21,6635,45756577
FRO,26.10.21,99,37513
GBR,26.10.21,43503,45605922
GIB,26.10.21,17,39803
GIN,26.10.21,3,712028
GMB,26.10.21,3,216356
GRC,26.10.21,4276,6350932
GTM,26.10.21,1350,3180405
HKG,26.10.21,3,4402035
HRV,26.10.21,3360,1781470
HUN,26.10.21,1701,5724539
IND,26.10.21,13451,309700995
IRL,26.10.21,2180,3764001
ISR,26.10.21,857,5741267
ITA,26.10.21,4053,42848938
JAM,26.10.21,49,363483
JOR,26.10.21,1746,3490158
KAZ,26.10.21,1738,7360501
KEN,26.10.21,151,1507422
KGZ,26.10.21,112,727325
KHM,26.10.21,112,13019567
KOR,26.10.21,1950,36829182
LBN,26.10.21,527,1497672
LIE,26.10.21,16,24329
LKA,26.10.21,556,13201141
LTU,26.10.21,2394,1716304
LVA,26.10.21,2117,987769
MAR,26.10.21,425,21835545
MDA,26.10.21,1505,857485
MDV,26.10.21,115,355786
MEX,26.10.21,0,54683434
MKD,26.10.21,511,771165
MLT,26.10.21,16,427058
MNE,26.10.21,542,240006
MNG,26.10.21,1669,2138490
MWI,26.10.21,1,543237
MYS,26.10.21,5726,24374024
NOR,26.10.21,1144,3739244
NZL,26.10.21,77,3025228
OWID_AFR,26.10.21,4256,76668691
OWID_ASI,26.10.21,101847,1921614084
OWID_EUN,26.10.21,122768,290244296
OWID_EUR,26.10.21,237172,407538713
OWID_HIC,26.10.21,226427,782599591
OWID_KOS,26.10.21,20,707296
OWID_LIC,26.10.21,1039,10839895
OWID_LMC,26.10.21,62757,613320471
OWID_NAM,26.10.21,78259,305409040
OWID_OCE,26.10.21,2375,20081536
OWID_SAM,26.10.21,19297,214520613
OWID_UMC,26.10.21,152904,1539042627
OWID_WRL,26.10.21,443206,2945832677
PAK,26.10.21,516,39303110
PAN,26.10.21,215,2361202
PER,26.10.21,793,15446131
PHL,26.10.21,4365,26180669
POL,26.10.21,6263,19886266
ROU,26.10.21,16765,6041736
RWA,26.10.21,43,1914734
SAU,26.10.21,65,21298636
SGP,26.10.21,3277,4522331
SOM,26.10.21,0,291760
SRB,26.10.21,7840,2990317
SUR,26.10.21,214,196771
SVN,26.10.21,2294,1112558
SYC,26.10.21,15,76283
THA,26.10.21,7706,28713904
TLS,26.10.21,4,353922
TTO,26.10.21,215,589437
TUR,26.10.21,29643,48319754
TWN,26.10.21,4,6936428
UKR,26.10.21,20112,7158762
URY,26.10.21,266,2631276
USA,26.10.21,69230,193339088
VCT,26.10.21,0,17034
ZWE,26.10.21,36,2556721
ABW,27.10.21,17,76640
ALB,27.10.21,672,883307
ARE,27.10.21,95,8614655
ARG,27.10.21,1485,25574596
AUS,27.10.21,2038,16050115
AUT,27.10.21,4261,5651612
AZE,27.10.21,2300,4350541
BEL,27.10.21,8771,8589587
BGR,27.10.21,5643,1479038
BHR,27.10.21,50,1139199
BOL,27.10.21,1384,3819743
BRA,27.10.21,17124,113647161
BRB,27.10.21,391,124043
BRN,27.10.21,115,250241
CAN,27.10.21,2541,28152783
CHE,27.10.21,3336,5518150
CHL,27.10.21,1710,14938196
CMR,27.10.21,2210,160803
COL,27.10.21,1680,21005191
CUB,27.10.21,912,7140556
CUW,27.10.21,20,92081
CYP,27.10.21,162,569040
CZE,27.10.21,6307,6093390
DEU,27.10.21,28826,55375867
DNK,27.10.21,1871,4386724
DOM,27.10.21,849,5299671
DZA,27.10.21,79,4796722
ECU,27.10.21,200,10253022
ESP,27.10.21,2532,37282484
EST,27.10.21,2021,755305
ETH,27.10.21,472,1134216
FRA,27.10.21,6999,45802338
FRO,27.10.21,64,37597
GBR,27.10.21,44000,45627499
GIB,27.10.21,15,39808
GIN,27.10.21,2,716365
GNQ,27.10.21,0,187730
GRC,27.10.21,3639,6356674
GTM,27.10.21,1351,3203147
HKG,27.10.21,5,4407002
HUN,27.10.21,3125,5728025
IND,27.10.21,16156,313143546
IRL,27.10.21,1624,3765647
ISR,27.10.21,599,5743797
ITA,27.10.21,4595,42904505
JAM,27.10.21,50,366349
JEY,27.10.21,,74589
JOR,27.10.21,1692,3499409
JPN,27.10.21,310,89359060
KAZ,27.10.21,1847,7393113
KEN,27.10.21,99,1545377
KGZ,27.10.21,124,733235
KHM,27.10.21,111,13026141
KOR,27.10.21,2107,37088253
LIE,27.10.21,7,24357
LKA,27.10.21,1119,13265898
LTU,27.10.21,3622,1718844
LVA,27.10.21,3206,993819
MDA,27.10.21,1826,861156
MLI,27.10.21,45,262521
MLT,27.10.21,15,427483
MNE,27.10.21,474,240804
MWI,27.10.21,8,545528
MYS,27.10.21,6148,24502578
NER,27.10.21,40,397212
NOR,27.10.21,1180,3744831
NZL,27.10.21,96,3053706
OWID_AFR,27.10.21,6706,76900302
OWID_ASI,27.10.21,107397,1927421200
OWID_EUN,27.10.21,134817,290581354
OWID_EUR,27.10.21,256275,408012212
OWID_HIC,27.10.21,281630,784623671
OWID_KOS,27.10.21,22,712793
OWID_LIC,27.10.21,1133,10971504
OWID_LMC,27.10.21,72238,617449692
OWID_NAM,27.10.21,114685,305731490
OWID_OCE,27.10.21,2546,20266546
OWID_SAM,27.10.21,26294,216072446
OWID_UMC,27.10.21,158897,1541329236
OWID_WRL,27.10.21,513903,2954404196
PAN,27.10.21,173,2363501
PER,27.10.21,986,15516109
PHL,27.10.21,3177,26479028
PSE,27.10.21,375,1292573
ROU,27.10.21,14950,6110702
SAU,27.10.21,55,21349772
SGP,27.10.21,5324,4525103
SSD,27.10.21,28,44912
SUR,27.10.21,122,197724
SVN,27.10.21,3169,1113720
THA,27.10.21,8452,29115651
TTO,27.10.21,147,592384
TUR,27.10.21,26896,48418126
TWN,27.10.21,8,7232357
UKR,27.10.21,23581,7238063
URY,27.10.21,294,2632236
USA,27.10.21,102378,193544820
VCT,27.10.21,45,17755
ZWE,27.10.21,84,2566412
ABW,28.10.21,17,76688
ALB,28.10.21,591,885613
ARE,28.10.21,88,8634405
ARG,28.10.21,1589,25675184
AUS,28.10.21,1886,16212257
AUT,28.10.21,4248,5659688
AZE,28.10.21,2420,4363976
BEL,28.10.21,9195,8594658
BEN,28.10.21,0,207440
BFA,28.10.21,0,297231
BGR,28.10.21,5178,1491628
BHR,28.10.21,33,1140103
BOL,28.10.21,0,3831087
BRA,28.10.21,13686,114610870
BRB,28.10.21,358,124798
BRN,28.10.21,113,252427
BWA,28.10.21,609,267573
CAN,28.10.21,2640,28193077
CHE,28.10.21,1793,5530348
CHL,28.10.21,2136,15039229
CIV,28.10.21,15,880027
COL,28.10.21,1750,21141526
CPV,28.10.21,12,211103
CUB,28.10.21,900,7171456
CUW,28.10.21,6,92089
CZE,28.10.21,5842,6095065
DEU,28.10.21,8079,55461891
DNK,28.10.21,1847,4388144
DOM,28.10.21,1102,5311756
ECU,28.10.21,0,10281989
ESP,28.10.21,2212,37315511
EST,28.10.21,1992,756904
ETH,28.10.21,386,1166031
FRA,28.10.21,5990,45836492
FRO,28.10.21,152,37773
GBR,28.10.21,39091,45651222
GHA,28.10.21,36,830643
GIB,28.10.21,24,39808
GRC,28.10.21,2957,6356779
GTM,28.10.21,1274,3223735
GUY,28.10.21,98,241211
HKG,28.10.21,2,4412897
HRV,28.10.21,4154,1791056
HUN,28.10.21,4039,5731651
IND,28.10.21,14348,316825128
IRL,28.10.21,2598,3766963
ISL,28.10.21,100,278667
ISR,28.10.21,675,5746524
ITA,28.10.21,4863,42963194
JAM,28.10.21,136,369218
JOR,28.10.21,1892,3510138
JPN,28.10.21,273,90154382
KAZ,28.10.21,1936,7421169
KEN,28.10.21,80,1583965
KGZ,28.10.21,124,741708
KHM,28.10.21,109,13035905
KOR,28.10.21,2124,37712672
LAO,28.10.21,530,2776646
LBN,28.10.21,663,1521801
LBY,28.10.21,596,390771
LIE,28.10.21,1,24424
LKA,28.10.21,540,13319379
LTU,28.10.21,3485,1721703
LVA,28.10.21,2919,1000013
MDA,28.10.21,1662,865114
MDV,28.10.21,128,357088
MKD,28.10.21,436,773537
MLT,28.10.21,15,427835
MNE,28.10.21,499,241482
MNG,28.10.21,1636,2139222
MOZ,28.10.21,7,2046781
MUS,28.10.21,170,848419
MWI,28.10.21,8,547803
MYS,28.10.21,6377,24623455
NAM,28.10.21,12,253232
NGA,28.10.21,182,2973461
NOR,28.10.21,996,3750804
NZL,28.10.21,129,3086154
OWID_AFR,28.10.21,5048,77526961
OWID_ASI,28.10.21,101041,1934644984
OWID_EUN,28.10.21,110585,290949026
OWID_EUR,28.10.21,231765,409934877
OWID_HIC,28.10.21,225543,787172705
OWID_KOS,28.10.21,16,716855
OWID_LIC,28.10.21,942,11294376
OWID_LMC,28.10.21,67898,622750721
OWID_NAM,28.10.21,93791,306102981
OWID_OCE,28.10.21,2466,20461136
OWID_SAM,28.10.21,21593,217491223
OWID_UMC,28.10.21,161284,1544914267
OWID_WRL,28.10.21,455704,2966162162
PAK,28.10.21,660,40016932
PAN,28.10.21,140,2367229
PER,28.10.21,998,15587476
PHL,28.10.21,0,26803677
POL,28.10.21,8382,19924766
ROU,28.10.21,13197,6171382
RUS,28.10.21,39070,47126515
SAU,28.10.21,51,21400566
SGP,28.10.21,3432,4528117
SLV,28.10.21,0,3789448
SUR,28.10.21,115,199038
SVN,28.10.21,2646,1115849
THA,28.10.21,9658,29469487
TTO,28.10.21,386,595072
TUN,28.10.21,91,4471453
TUR,28.10.21,25528,48505748
TWN,28.10.21,6,7392189
UGA,28.10.21,59,415486
UKR,28.10.21,27097,7313201
URY,28.10.21,260,2633142
USA,28.10.21,75757,193751759
YEM,28.10.21,23,192413
ZWE,28.10.21,72,2574836
ABW,29.10.21,19,76756
ALB,29.10.21,467,887865
ARE,29.10.21,82,8644029
ARG,29.10.21,1373,25826269
AUS,29.10.21,1589,16363567
AUT,29.10.21,5861,5669846
AZE,29.10.21,2132,4377464
BEL,29.10.21,8737,8600960
BGR,29.10.21,5256,1503885
BHR,29.10.21,31,1140418
BHS,29.10.21,0,122845
BOL,29.10.21,606,3851318
BRA,29.10.21,12681,115562494
BRB,29.10.21,369,125663
BRN,29.10.21,132,252947
CAN,29.10.21,2578,28232591
CHE,29.10.21,1721,5545376
CHL,29.10.21,2281,15130413
CHN,29.10.21,78,1070386000
COD,29.10.21,0,38163
CUB,29.10.21,866,7218258
CUW,29.10.21,9,92090
CYM,29.10.21,0,54136
CZE,29.10.21,4385,6103038
DEU,29.10.21,37520,55532312
DMA,29.10.21,41,24756
DNK,29.10.21,1784,4389678
DOM,29.10.21,879,5320460
ECU,29.10.21,0,10309703
EGY,29.10.21,927,10567410
ESP,29.10.21,2261,37315511
EST,29.10.21,1679,758778
ETH,29.10.21,478,1208652
FRA,29.10.21,6433,45886901
